  NAME                  SPEC             RA          DEC          Z          LOGF_5007   col1     col2      col3            col4            col5        col6         col7         col8        col9          col10       col11         col12       col13   Separation
  J125806.89+055317.6   52669-0848-606   194.52871   5.88823      0.135237   -14.12      130484   528506    194.528693181   5.888224074     0.1354155   16.7754593   17.7200012   0.8669355   -21.4475994   0.7715197   -21.4694004   0.8124076   1       0.06389560155907023   
  J014019.06-092110.5   52145-0663-515   25.079413   -9.352918    0.135279   -15.14      73304    329474    25.07941744     -9.352907735    0.1347716   16.0629654   17.7200012   0.8543689   -22.0277481   0.4884829   -22.0277214   0.4830451   1       0.04017883311368811   
  J214249.64-085434.4   52825-1178-260   325.70683   -8.909561    0.135292   -14.94      75960    338405    325.70683134    -8.909566185    0.1353953   17.4387474   17.7200012   0.8743455   -20.6734524   0.7148821   -20.7844181   0.6399538   1       0.019264795511370992  
  J092530.92+374917.2   52731-1214-268   141.37882   37.821434    0.135306   -14.09      259122   1064096   141.378852623   37.821436552    0.1354098   17.5717583   17.7200012   0.90106     -20.617609    0.4711424   -20.4957256   0.401486    1       0.09322487941405812   
  J164532.01+284803.7   52793-1342-254   251.38337   28.801029    0.135362   -15.01      393018   1411667   251.383337737   28.801022544    0.1355354   17.4541302   17.7200012   0.9873418   -20.7560596   0.5726355   -20.5977535   0.6998862   1       0.10439914075430577   
  J121441.03+553634.3   52707-1019-393   183.67094   55.609514    0.135364   -13.85      233891   965940    183.67094823    55.609556805    0.134916    17.0370178   17.7200012   0.9929078   -21.165432    0.6913939   -21.1100807   0.6863776   1       0.155004020117291     
  J134545.36+533252.3   52725-1042-592   206.439     53.547862    0.135406   -14.47      234121   966348    206.438949881   53.54792203     0.1356119   16.8582153   17.7200012   0.9850746   -21.3598499   0.6993061   -21.2495556   0.6250301   1       0.24123611237901676   
  J124746.69+493147.2   52735-1278-022   191.94454   49.529788    0.135412   -15.30      283190   1160496   191.944617176   49.529882788    0.1360958   16.9143791   17.7200012   0.9842932   -21.3075619   0.6710058   -21.256422    0.6458002   1       0.3859545370218355    
  J171352.53+225814.3   53177-1689-608   258.46887   22.970632    0.13542    -14.81      237699   983004    258.468873308   22.970645357    0.1356413   17.5909557   17.7200012   0.8693182   -20.5112457   0.5854478   -20.4711323   0.5170331   1       0.049319433619217444  
  J142958.99-002506.8   51613-0305-006   217.49578   -0.418565    0.135448   -15.14      9730     65923     217.495754943   -0.418581129    0.1353241   17.5610733   17.6000004   0.9707317   -20.5521603   0.6767223   -20.7847443   0.7229221   1       0.1072754322681853    
  J134505.64+662757.1   51989-0497-492   206.27348   66.465855    0.135477   -15.55      46614    251999    206.273444397   66.465927084    0.1357177   17.5213509   17.7200012   0.8830189   -20.5985565   0.6216432   -20.8125134   0.6264344   1       0.264500809663049     
  J125754.21+621518.0   52320-0782-156   194.47587   62.255008    0.135592   -15.27      140260   555170    194.475854182   62.255050281    0.1355203   17.4783344   17.7200012   0.9753521   -20.6436443   0.6984379   -20.6058826   0.7690269   1       0.15450289992036037   
  J135120.22+033716.5   52375-0855-205   207.83425   3.621259     0.13561    -14.65      114172   485532    207.834234607   3.621250223     0.1354281   17.5200787   17.7200012   0.9         -20.6327553   0.201407    -20.4883518   0.1451536   1       0.06369405638087836   
  J165054.50+241044.0   53135-1414-620   252.72709   24.178902    0.135615   -15.31      307000   1217019   252.72710054    24.178896832    0.1358514   17.4496765   17.7200012   0.9907834   -20.7819138   0.7791376   -20.7156162   0.7809839   1       0.03929823728832029   
  J140224.57+573922.6   52668-1158-021   210.60239   57.656271    0.135627   -14.77      246780   1008369   210.602368578   57.656344124    0.1355021   16.9289455   17.7200012   0.9742268   -21.2705002   0.5423309   -21.2498512   0.5200149   1       0.26646000231672573   
  J162910.84+481348.0   52145-0625-093   247.29516   48.230005    0.135651   -15.07      48448    260661    247.295171783   48.230044889    0.1359287   17.1649094   17.7200012   0.8778055   -21.0513878   0.6001101   -21.1056671   0.6892768   1       0.1463541223012018    
  J154855.91+532849.8   52049-0618-394   237.23297   53.480511    0.135689   -15.51      132066   532381    237.232973011   53.480592587    0.134946    17.1362286   17.7200012   0.8709677   -20.9767246   0.7746127   -21.1563148   0.7368014   1       0.2937840262409365    
  J084049.47+272704.8   52964-1587-540   130.20611   27.451329    0.135696   -14.70      278099   1141136   130.20608407    27.451322651    0.1353331   17.6814861   17.7200012   0.9791667   -20.5744095   1.0995529   -20.5808334   1.1085536   1       0.08593270095205144   
  J162257.44+310611.0   53146-1420-581   245.73933   31.10305     0.135747   -13.93      375490   1370353   245.73932519    31.103062569    0.1357318   17.588974    17.7200012   0.9428571   -20.5077648   0.5357974   -20.5198288   0.527346    1       0.04761561785486001   
  J133709.70+033556.1   52374-0853-100   204.29042   3.598919     0.135752   -14.76      126767   520939    204.290423263   3.598921077     0.1356833   17.2347927   17.7200012   0.9040591   -20.9887447   0.7068987   -20.9967823   0.6930151   1       0.013905111313112074  
  J112930.16-033058.3   52375-0326-045   172.37568   -3.516202    0.135852   -14.74      21991    171154    172.375658751   -3.516184031    0.1362843   17.4185791   17.5700016   0.8690476   -20.6910057   0.5119035   -20.7225151   0.4916531   1       0.1000713617678206    
  J113635.06+021401.8   51989-0513-491   174.1461    2.233827     0.135863   -14.87      58226    282177    174.146092912   2.233845715     0.1357377   16.9441242   17.7200012   0.8284671   -21.1554775   0.5484189   -21.4461727   0.5383958   1       0.07203730800638379   
  J080559.94+260602.4   52670-1205-493   121.49977   26.100665    0.13594    -14.18      252288   1036354   121.499763034   26.100662823    0.1355941   16.3318081   17.7200012   0.8660436   -21.7938728   0.0393483   -21.8145504   0.1119286   1       0.023844984714279857  
  J125244.20+031545.5   52026-0523-339   193.18418   3.262645     0.135943   -14.63      53983    273271    193.184202058   3.262659926     0.1358882   17.6993408   17.7200012   0.8716981   -20.4348984   0.7188923   -20.4833431   0.7191937   1       0.09577385961160301   
  J141133.52+031115.2   51994-0533-322   212.88965   3.187545     0.13596    -14.32      63253    303307    212.889670247   3.187520617     0.1360743   17.0544052   17.7200012   0.9726027   -21.1796188   0.6837875   -21.1546822   0.7234299   1       0.11402423780196493   
  J160613.41+333540.7   53142-1418-073   241.55588   33.594637    0.135986   -14.97      393953   1413966   241.555915656   33.59463239     0.1356092   17.079134    17.7200012   0.989418    -21.0291443   0.5455421   -21.0489826   0.6182426   1       0.1082020737356989    
  J093901.82+084816.8   52993-1304-065   144.75757   8.804678     0.136017   -14.81      256003   1057166   144.757592114   8.80468708      0.1361665   16.5696831   17.7200012   0.9072165   -21.658041    0.7182081   -21.6539936   0.680887    1       0.08519289891418272   
  J102000.45+623944.8   52370-0771-608   155.00188   62.662436    0.13602    -14.98      627735   2435228   155.001888618   62.662460157    0.1364155   17.4458485   17.7200012   0.969697    -20.7816334   0.6494154   -20.7336388   0.6021876   1       0.08812456778796836   
  J075919.07+285650.3   52319-0860-299   119.82946   28.947295    0.136029   -14.72      188309   847045    119.829462913   28.947290372    0.1362236   17.237112    17.7200012   0.984375    -20.8725872   0.5464334   -20.9924812   0.4952192   1       0.019020854021702515  
  J141003.66+001250.2   51688-0302-516   212.51527   0.213951     0.136029   -14.46      4524     49219     212.515269166   0.213963859     0.1358213   17.4122963   17.6000004   0.9166667   -20.8128738   0.6522501   -20.7042217   0.5909669   1       0.04638966024332968   
  J213814.58-004701.6   52465-0990-282   324.56073   -0.783787    0.136049   -14.16      415935   1687154   324.560729869   -0.783790848    0.1361635   16.5668221   17.7200012   0.9471154   -21.5430317   0.5748582   -21.5823307   0.618855    1       0.013860823665715163  
  J120755.83+060402.8   52376-0842-530   181.98263   6.067448     0.136078   -14.26      108084   463876    181.982622936   6.067448801     0.1362483   16.7057514   17.7200012   0.8823529   -21.4333668   0.8137873   -21.5991554   0.7159765   1       0.025451821172506675  
  J133927.83+662900.9   51989-0497-437   204.86595   66.483574    0.136155   -14.23      46602    251981    204.865944684   66.483643097    0.1361378   16.7983112   17.7200012   0.8830189   -21.3988724   0.3912384   -21.2894669   0.3677742   1       0.24886637945336074   
  J093158.01+375632.5   52731-1214-034   142.99171   37.942365    0.136191   -14.86      316807   1238310   142.991662743   37.942363479    0.1362041   17.4697437   17.7200012   0.9833333   -20.6517715   0.6564831   -20.613905    0.6824096   1       0.13427746937507837   
  J134243.62+050432.2   52373-0854-432   205.68177   5.075615     0.136242   -14.38      116706   490903    205.681757548   5.075628065     0.1364835   16.3552799   17.7200012   0.8861789   -21.897047    0.8740515   -21.7789249   0.8600782   1       0.0648532711310876    
  J104241.09+520012.9   52649-1010-248   160.67119   52.003581    0.136249   -14.51      176437   817428    160.671239218   52.003630513    0.1365027   17.1508274   17.7200012   0.9805825   -21.0953026   0.894142    -20.3250446   0.6734542   1       0.20897303307700862   
  J084719.80+380043.6   52323-0865-191   131.8325    38.012122    0.136274   -13.83      188550   847473    131.832477799   38.012119872    0.1363971   17.5875359   17.7200012   0.8571429   -20.6035652   0.402799    -20.4791107   0.3946184   1       0.06343453045476914   
  J093533.03+564424.5   51991-0556-352   143.88763   56.740147    0.136303   -14.31      88115    375983    143.887558517   56.740223795    0.1363783   17.3256245   17.7200012   0.8181818   -20.9174728   0.7913447   -20.8491364   0.7502566   1       0.3104030266654987    
  J082326.69+513605.2   51882-0442-420   125.86122   51.601443    0.136323   -14.55      42770    241204    125.861172241   51.601549202    0.1364211   17.0684052   17.6200008   0.8431373   -21.0476055   0.565958    -20.9667187   0.5379695   1       0.396961710919786     
  J144739.32+610656.1   52081-0608-521   221.91385   61.115572    0.136349   -14.31      36138    220044    221.913852455   61.115626995    0.1365771   16.9262695   17.7200012   0.9285714   -21.28866     0.4843661   -21.2478371   0.4665514   1       0.19802802304510309   
  J140030.78+565315.4   52669-1159-190   210.12825   56.887617    0.136364   -14.88      245310   1004287   210.128245385   56.887657221    0.1365687   16.4330463   17.7200012   0.8952381   -21.7001114   0.681054    -21.8558922   0.7045506   1       0.1450797659093886    
  J091406.75+352728.5   52993-1273-458   138.52812   35.457913    0.136413   -14.49      268600   1098350   138.528115048   35.457909961    0.1363841   17.1485596   17.7200012   0.8854626   -21.0687675   0.5986878   -20.9891281   0.6009423   1       0.01818108410210996   
  J153705.95+005522.8   51663-0315-419   234.27479   0.923003     0.136419   -14.39      142414   560730    234.274794389   0.923015922     0.1364771   16.478941    17.7200012   0.92        -21.6095886   0.362742    -21.6453228   0.3459821   1       0.04912864569131524   
  J102339.66+523349.7   52707-1008-540   155.91524   52.563803    0.13645    -14.59      178559   821947    155.915181434   52.563884232    0.1363378   16.483839    17.7200012   0.8387097   -21.6977539   0.3139603   -21.6295605   0.3065579   1       0.31928699713575437   
  J102824.30+400846.9   52998-1428-565   157.10125   40.146353    0.136459   -15.02      317573   1240030   157.10127999    40.146346446    0.1369262   16.7099037   17.7200012   0.8947368   -21.4297771   0.665768    -21.5718079   0.7035812   1       0.08583423225281116   
  J092202.58+032726.9   52254-0568-306   140.51073   3.457467     0.136535   -15.82      105126   457376    140.510731481   3.457482425     0.1364756   17.3086243   17.7200012   0.95        -20.8265038   0.7625293   -21.1256332   0.8706626   1       0.05578443754920917   
  J092710.71+015246.4   51965-0475-432   141.79461   1.879568     0.136641   -15.29      59138    284479    141.794594446   1.879583092     0.1365727   16.7893696   17.7200012   0.8511904   -21.4852886   0.9488322   -21.4893646   0.9480025   1       0.07799922562451854   
  J210358.74-072802.5   52174-0637-113   315.99477   -7.467356    0.136659   -14.01      65465    308009    315.99477415    -7.467346897    0.1367736   16.0897598   17.7200012   0.8171206   -22.1041737   0.3219577   -22.0417576   0.2950775   1       0.035963301337599986  
  J154046.20+310823.1   53135-1389-578   235.19249   31.139738    0.13671    -15.44      398446   1424112   235.192499817   31.139731289    0.1366667   17.169405    17.7200012   1.0         -20.961628    0.6935349   -20.9382896   0.6732064   1       0.038712769775158036  
